customer_id,age,gender,location,pages_viewed,time_spent_mins,product_views,cart_additions,cart_abandonment_rate,purchase_frequency,days_since_last_purchase,total_spending,payment_method,avg_review_rating,support_interactions,review_text,churn,rfm_recency,rfm_frequency,rfm_monetary,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_total_score,engagement_score,cart_conversion_rate,avg_order_value,support_burden,age_group,polarity,subjectivity,sentiment_label,sentiment_score,cluster,segment,pca1,pca2
CUST00085,25.0,1,8,172.0,3.98,44.0,7.0,0.886,16.0,553.0,1130.82,2,2.7,6.0,"It works, but nothing amazing.",1.0,553.0,16.0,1130.82,3,3,1,7,0.3811,0.114,70.68,0.3529,0,0.6,0.9,Positive,0.8,1,Churned 🔴,-0.7331345278329062,-0.875940707127327
CUST00086,31.0,0,4,46.0,1.54,27.0,18.0,0.864,9.0,810.0,3611.62,3,1.5,6.0,Never buying from here again.,1.0,810.0,9.0,3611.62,4,2,3,9,0.1978,0.136,401.29,0.6,1,0.0,0.0,Neutral,0.5,1,Churned 🔴,-0.5213560921956129,-0.013329784571770363
CUST00087,40.0,0,1,61.0,24.35,52.0,31.0,0.452,19.0,590.0,1202.52,4,1.7,7.0,Worst purchase ever made.,1.0,590.0,19.0,1202.52,3,4,1,8,0.3511,0.548,63.29,0.35,2,-1.0,1.0,Negative,0.0,1,Churned 🔴,-0.3110419941014363,-0.9154172338685546
CUST00088,57.0,0,3,164.0,1.0,42.0,2.0,0.498,4.0,557.0,1041.74,0,3.0,6.0,Average quality for the price.,1.0,557.0,4.0,1041.74,3,1,1,5,0.3413,0.502,260.44,1.2,3,-0.15,0.4,Negative,0.425,1,Churned 🔴,-2.1604326009154504,-0.3095431106469612
CUST00089,38.0,0,5,13.0,3.28,25.0,48.0,0.302,7.0,218.0,15329.5,1,1.0,0.0,"Not as described, very unhappy.",0.0,218.0,7.0,15329.5,1,2,5,8,0.2662,0.698,2189.93,0.0,2,-0.78,1.0,Negative,0.11,2,Loyal 🟢,-0.15299240609933007,2.302250948861781
CUST00090,33.0,1,7,16.0,12.81,74.0,31.0,0.997,12.0,278.0,8511.62,5,4.6,2.0,Excellent quality and fast delivery.,0.0,278.0,12.0,8511.62,2,3,5,10,0.3134,0.003,709.3,0.1538,1,0.6,0.8,Positive,0.8,0,At-Risk 🟡,0.4835022493239418,0.5151622582069006
CUST00091,62.0,1,5,133.0,1.33,39.0,40.0,0.671,20.0,354.0,59.35,3,3.5,0.0,Average quality for the price.,0.0,354.0,20.0,59.35,2,4,1,7,0.4409,0.329,2.97,0.0,3,-0.15,0.4,Negative,0.425,1,Churned 🔴,-0.5020901017731422,-1.2264004201241696
CUST00092,35.0,1,7,38.0,15.35,39.0,20.0,0.952,4.0,646.0,3411.105,4,2.8,1.0,Average quality for the price.,1.0,646.0,4.0,3411.105,3,1,3,7,0.235,0.048,852.78,0.2,1,-0.15,0.4,Negative,0.425,1,Churned 🔴,-1.4014426113808205,0.2789541458175887
CUST00093,64.0,1,6,178.0,4.19,12.0,24.0,0.415,3.0,812.0,1147.92,0,3.0,0.0,"Very disappointed, poor quality.",1.0,812.0,3.0,1147.92,4,1,1,6,0.3938,0.585,382.64,0.0,3,-0.6875,0.7875,Negative,0.1562,1,Churned 🔴,-1.9081557356824288,-0.1653028616935774
CUST00094,41.0,0,8,38.0,12.92,11.0,16.0,0.883,24.0,52.0,795.77,4,1.5,8.0,Worst purchase ever made.,0.0,52.0,24.0,795.77,1,4,1,6,0.1595,0.117,33.16,0.32,2,-1.0,1.0,Negative,0.0,1,Churned 🔴,-0.606680954327001,-1.2816452970677765
CUST00095,43.0,0,6,103.0,46.99,3.0,24.0,0.448,28.0,85.0,5976.92,1,4.7,6.0,"Perfect, exactly what I needed.",0.0,85.0,28.0,5976.92,1,5,4,10,0.3154,0.552,213.46,0.2069,2,0.625,0.625,Positive,0.8125,0,At-Risk 🟡,1.328310848142289,-0.6905530553526763
CUST00096,42.0,1,1,56.0,29.53,22.0,32.0,0.867,7.0,909.0,4183.22,5,3.8,8.0,Okay experience overall.,1.0,909.0,7.0,4183.22,5,2,4,11,0.2933,0.133,597.6,1.0,2,0.25,0.25,Positive,0.625,0,At-Risk 🟡,0.04961549782889246,0.2315526060027609
CUST00097,62.0,1,1,63.0,17.69,4.0,30.0,0.131,24.0,999.0,3025.08,2,2.3,7.0,"Not as described, very unhappy.",1.0,999.0,24.0,3025.08,5,4,3,12,0.2449,0.869,126.04,0.28,3,-0.78,1.0,Negative,0.11,0,At-Risk 🟡,1.2987835439246564,-0.7554827632567913
CUST00098,58.0,0,7,120.0,2.89,8.0,35.0,0.637,22.0,871.0,1050.5,2,1.3,9.0,"Not as described, very unhappy.",1.0,871.0,22.0,1050.5,4,4,1,9,0.3406,0.363,47.75,0.3913,3,-0.78,1.0,Negative,0.11,0,At-Risk 🟡,0.16082798440738078,-1.0436105596933094
CUST00099,46.0,0,2,48.0,28.96,14.0,22.0,0.679,6.0,782.0,1626.01,4,2.3,1.0,"Very disappointed, poor quality.",1.0,782.0,6.0,1626.01,4,2,2,8,0.2244,0.321,271.0,0.1429,2,-0.6875,0.7875,Negative,0.1562,1,Churned 🔴,-1.1243233725623536,-0.22116534720209616
CUST00100,32.0,1,3,105.0,5.36,84.0,46.0,0.656,4.0,768.0,2201.07,1,1.7,0.0,Customer support was useless.,1.0,768.0,4.0,2201.07,4,1,2,7,0.5186,0.344,550.27,0.0,1,-0.5,0.2,Negative,0.25,1,Churned 🔴,-1.4760348888763994,0.038000188324804604
CUST00101,62.0,0,9,59.0,2.39,88.0,43.0,0.447,9.0,231.0,7696.82,4,4.1,4.0,Excellent quality and fast delivery.,0.0,231.0,9.0,7696.82,2,2,5,9,0.4417,0.553,855.2,0.4,3,0.6,0.8,Positive,0.8,1,Churned 🔴,-0.11706410600378768,0.6316102770868443
CUST00102,18.0,0,0,77.0,32.72,14.0,24.0,0.684,16.0,965.0,22636.16,2,3.9,6.0,"Decent product, met basic needs.",1.0,965.0,16.0,22636.16,5,3,5,13,0.2808,0.316,1414.76,0.3529,0,0.0833,0.3958,Neutral,0.5417,2,Loyal 🟢,2.615030870657798,2.4948702398721023
CUST00103,42.0,1,1,172.0,72.93,92.0,48.0,0.239,27.0,307.0,1016.56,4,3.0,1.0,Average quality for the price.,0.0,307.0,27.0,1016.56,2,5,1,8,0.7273,0.761,37.65,0.0357,2,-0.15,0.4,Negative,0.425,0,At-Risk 🟡,0.3349960704655772,-1.3428068346230277
CUST00104,24.0,1,6,127.0,18.52,16.0,43.0,0.596,5.0,314.0,2089.13,0,4.5,3.0,Best purchase this year!,0.0,314.0,5.0,2089.13,2,1,2,5,0.4187,0.404,417.83,0.5,0,1.0,0.3,Positive,1.0,1,Churned 🔴,-1.9375197421601011,-0.20866845315753343
CUST00105,26.0,0,6,55.0,1.26,32.0,47.0,0.554,9.0,137.0,1643.92,1,1.7,6.0,Customer support was useless.,0.0,137.0,9.0,1643.92,1,2,2,5,0.3371,0.446,182.66,0.6,1,-0.5,0.2,Negative,0.25,1,Churned 🔴,-1.8152719477456964,-0.4636038939294064
CUST00106,41.0,0,5,55.0,63.68,64.0,29.0,0.318,15.0,12.0,225.34,2,2.8,8.0,Average quality for the price.,0.0,12.0,15.0,225.34,1,3,1,5,0.4069,0.682,15.02,0.5,2,-0.15,0.4,Negative,0.425,1,Churned 🔴,-1.4907827445801225,-0.9926683748865133
CUST00107,18.0,0,8,129.0,2.08,76.0,12.0,0.779,21.0,581.0,1237.3,5,3.8,5.0,"Decent product, met basic needs.",1.0,581.0,21.0,1237.3,3,4,2,9,0.3986,0.221,58.92,0.2273,0,0.0833,0.3958,Neutral,0.5417,0,At-Risk 🟡,0.22673273936615979,-1.0521039504396708
CUST00108,61.0,1,7,136.0,60.64,16.0,42.0,0.081,9.0,1072.0,11594.28,5,1.3,6.0,Never buying from here again.,1.0,1072.0,9.0,11594.28,5,2,5,12,0.4803,0.919,1288.25,0.6,3,0.0,0.0,Neutral,0.5,2,Loyal 🟢,0.9177138114411787,1.4897064993100415
CUST00109,25.0,1,0,127.0,14.92,52.0,46.0,0.171,3.0,861.0,9253.03,4,2.5,7.0,Never buying from here again.,1.0,861.0,3.0,9253.03,4,1,5,10,0.4989,0.829,3084.34,1.75,0,0.0,0.0,Neutral,0.5,2,Loyal 🟢,-0.29291272580903,2.1723643115561346
CUST00110,41.0,0,7,132.0,13.64,19.0,28.0,0.471,1.0,549.0,917.19,1,3.3,7.0,Average quality for the price.,1.0,549.0,1.0,917.19,3,1,1,5,0.3662,0.529,917.19,3.5,2,-0.15,0.4,Negative,0.425,1,Churned 🔴,-2.394868199584644,0.09512279892286114
CUST00111,28.0,0,1,85.0,23.48,69.0,15.0,0.892,0.0,399.0,2279.82,4,2.5,8.0,Product broke after one day.,1.0,399.0,0.0,2279.82,2,1,2,5,0.3565,0.108,0.0,8.0,1,0.0,0.0,Neutral,0.5,1,Churned 🔴,-2.308601281010743,-0.1095860281109914
CUST00112,68.0,1,4,115.0,94.46,12.0,37.0,0.575,2.0,867.0,1861.14,2,2.9,9.0,Average quality for the price.,1.0,867.0,2.0,1861.14,4,1,2,7,0.4623,0.425,930.57,3.0,3,-0.15,0.4,Negative,0.425,1,Churned 🔴,-1.666027542409456,0.23523254132151777
CUST00113,34.0,0,0,181.0,68.7,93.0,26.0,0.842,26.0,494.0,799.32,1,3.4,1.0,Average quality for the price.,0.0,494.0,26.0,799.32,3,5,1,9,0.6496,0.158,30.74,0.037,1,-0.15,0.4,Negative,0.425,0,At-Risk 🟡,0.5854319688355113,-1.3448256235595963
CUST00114,25.0,0,5,58.0,19.07,5.0,25.0,0.518,12.0,205.0,4867.06,2,2.5,6.0,"Very disappointed, poor quality.",0.0,205.0,12.0,4867.06,1,3,4,8,0.2211,0.482,405.59,0.4615,0,-0.6875,0.7875,Negative,0.1562,1,Churned 🔴,-0.5037104019845221,-0.0296363491829555
CUST00115,52.0,0,6,37.0,35.7,42.0,10.0,0.785,28.0,772.0,4074.29,0,1.4,1.0,Complete waste of money.,0.0,772.0,28.0,4074.29,4,5,3,12,0.2247,0.215,145.51,0.0345,3,-0.05,0.2,Neutral,0.475,0,At-Risk 🟡,1.6831124763932956,-0.8213169993187721
CUST00116,52.0,0,5,49.0,26.06,17.0,46.0,0.326,24.0,166.0,2784.27,0,3.0,6.0,"Very disappointed, poor quality.",0.0,166.0,24.0,2784.27,1,4,3,8,0.3244,0.674,116.01,0.24,3,-0.6875,0.7875,Negative,0.1562,0,At-Risk 🟡,0.17365956238068483,-0.950414538326965
CUST00117,50.0,0,1,67.0,20.73,72.0,36.0,0.815,11.0,1089.0,9672.32,5,3.1,8.0,"It works, but nothing amazing.",1.0,1089.0,11.0,9672.32,5,2,5,12,0.4161,0.185,879.3,0.6667,2,0.6,0.9,Positive,0.8,0,At-Risk 🟡,1.017133768273611,0.8912931509816053
CUST00118,22.0,1,4,19.0,53.04,94.0,2.0,0.402,0.0,556.0,4834.12,3,3.0,3.0,Complete waste of money.,1.0,556.0,0.0,4834.12,3,1,4,8,0.2921,0.598,0.0,3.0,0,-0.05,0.2,Neutral,0.475,1,Churned 🔴,-1.253124200457221,0.3129608672646252
CUST00119,59.0,0,9,129.0,1.05,10.0,25.0,0.559,20.0,70.0,1500.62,1,4.6,4.0,"Perfect, exactly what I needed.",0.0,70.0,20.0,1500.62,1,4,2,7,0.316,0.441,75.03,0.1905,3,0.625,0.625,Positive,0.8125,1,Churned 🔴,-0.40646305611984507,-1.0360291061036004
CUST00120,56.0,1,0,29.0,11.83,84.0,33.0,0.176,9.0,730.0,2339.67,0,4.3,4.0,"Perfect, exactly what I needed.",0.0,730.0,9.0,2339.67,4,2,2,8,0.36,0.824,259.96,0.4,3,0.625,0.625,Positive,0.8125,1,Churned 🔴,-0.8234772631008443,-0.29654277908258686
CUST00121,58.0,0,7,87.0,96.07,16.0,32.0,0.92,5.0,56.0,813.52,3,2.4,1.0,"Not as described, very unhappy.",0.0,56.0,5.0,813.52,1,1,1,3,0.4102,0.08,162.7,0.1667,3,-0.78,1.0,Negative,0.11,1,Churned 🔴,-2.64442762824821,-0.5056733456309663
CUST00122,45.0,1,0,33.0,89.48,16.0,14.0,0.701,8.0,878.0,4474.77,5,4.3,2.0,Excellent quality and fast delivery.,1.0,878.0,8.0,4474.77,5,2,4,11,0.2486,0.299,559.35,0.2222,2,0.6,0.8,Positive,0.8,0,At-Risk 🟡,0.15701175239431378,0.20117006164398607
CUST00123,24.0,0,6,119.0,1.0,42.0,1.0,0.859,0.0,484.0,4417.05,1,3.1,9.0,Average quality for the price.,1.0,484.0,0.0,4417.05,3,1,4,8,0.2695,0.141,0.0,9.0,0,-0.15,0.4,Negative,0.425,1,Churned 🔴,-1.2738330570345329,0.23285592048863954
CUST00124,26.0,1,7,180.0,6.75,3.0,27.0,0.208,11.0,56.0,10208.17,2,1.6,0.0,Never buying from here again.,0.0,56.0,11.0,10208.17,1,2,5,8,0.3938,0.792,928.02,0.0,1,0.0,0.0,Neutral,0.5,1,Churned 🔴,-0.17916987367688458,0.9293101653302508
CUST00125,25.0,1,9,169.0,152.35,23.0,19.0,0.068,4.0,688.0,9683.35,4,3.5,2.0,Okay experience overall.,0.0,688.0,4.0,9683.35,4,1,5,10,0.5654,0.932,2420.84,0.4,0,0.25,0.25,Positive,0.625,2,Loyal 🟢,-0.10204501272844337,1.8598556411435525
CUST00126,29.0,1,9,151.0,20.37,86.0,37.0,0.337,0.0,782.0,9068.25,4,3.7,4.0,"Decent product, met basic needs.",1.0,782.0,0.0,9068.25,4,1,5,10,0.5745,0.663,0.0,4.0,1,0.0833,0.3958,Neutral,0.5417,1,Churned 🔴,-0.27005468689858625,0.8647271489576807
CUST00127,51.0,1,8,133.0,25.52,28.0,43.0,0.517,1.0,330.0,3980.91,2,1.3,8.0,Customer support was useless.,1.0,330.0,1.0,3980.91,2,1,3,6,0.4606,0.483,3980.91,4.0,3,-0.5,0.2,Negative,0.25,1,Churned 🔴,-2.0706173713430718,1.9078027270226305
CUST00128,50.0,0,7,71.0,5.46,45.0,15.0,0.802,13.0,765.0,5278.05,0,2.3,0.0,Never buying from here again.,1.0,765.0,13.0,5278.05,4,3,4,11,0.2647,0.198,406.0,0.0,2,0.0,0.0,Neutral,0.5,0,At-Risk 🟡,0.5134617882115348,0.05186706485445301
CUST00129,65.0,0,3,185.0,67.42,68.0,45.0,0.398,1.0,9.0,7470.33,4,1.0,5.0,"Not as described, very unhappy.",0.0,9.0,1.0,7470.33,1,1,4,6,0.6796,0.602,7470.33,2.5,3,-0.78,1.0,Negative,0.11,2,Loyal 🟢,-1.9433556265048608,3.8890495321041283
CUST00130,40.0,0,4,134.0,7.89,24.0,3.0,0.27,26.0,1094.0,480.82,2,2.3,1.0,Complete waste of money.,0.0,1094.0,26.0,480.82,5,5,1,11,0.2722,0.73,18.49,0.037,2,-0.05,0.2,Neutral,0.475,0,At-Risk 🟡,0.9869065283636486,-1.2451733358207162
CUST00131,41.0,1,3,177.0,6.31,19.0,7.0,0.373,4.0,432.0,1787.65,3,2.3,5.0,Complete waste of money.,1.0,432.0,4.0,1787.65,2,1,2,5,0.341,0.627,446.91,1.0,2,-0.05,0.2,Neutral,0.475,1,Churned 🔴,-2.1410489478564774,-0.10971357573229795
CUST00132,54.0,1,9,22.0,7.77,75.0,43.0,0.704,9.0,95.0,926.17,3,3.5,9.0,"Product is okay, nothing special.",0.0,95.0,9.0,926.17,1,2,1,4,0.3663,0.296,102.91,0.9,3,0.4286,0.5357,Positive,0.7143,1,Churned 🔴,-2.0924172293037295,-0.6752752377071246
CUST00133,52.0,1,7,77.0,75.63,40.0,45.0,0.336,19.0,1056.0,3581.75,2,1.8,5.0,Complete waste of money.,1.0,1056.0,19.0,3581.75,5,4,3,12,0.4703,0.664,188.51,0.25,3,-0.05,0.2,Neutral,0.475,0,At-Risk 🟡,1.0576458922794358,-0.44567001154684804
CUST00134,61.0,1,8,4.0,36.41,46.0,19.0,0.979,5.0,866.0,9090.56,1,3.0,0.0,Customer support was useless.,1.0,866.0,5.0,9090.56,4,1,5,10,0.2199,0.021,1818.11,0.0,3,-0.5,0.2,Negative,0.25,2,Loyal 🟢,-0.06180998290103428,1.437469265411229
CUST00135,57.0,0,0,72.0,43.91,40.0,25.0,0.175,4.0,352.0,1311.45,0,2.3,4.0,Complete waste of money.,0.0,352.0,4.0,1311.45,2,1,2,5,0.3436,0.825,327.86,0.8,3,-0.05,0.2,Neutral,0.475,1,Churned 🔴,-2.1826306576354604,-0.2074440712047552
CUST00136,39.0,1,0,192.0,14.2,62.0,31.0,0.753,1.0,466.0,6563.43,0,4.3,9.0,"Great product, very happy!",1.0,466.0,1.0,6563.43,3,1,4,8,0.5562,0.247,6563.43,4.5,2,0.9,0.875,Positive,0.95,2,Loyal 🟢,-1.28948910832402,3.3326222206183314
CUST00137,44.0,1,0,165.0,71.97,18.0,12.0,0.589,8.0,605.0,2602.9,2,2.6,1.0,Okay experience overall.,0.0,605.0,8.0,2602.9,3,2,2,7,0.422,0.411,325.36,0.1111,2,0.25,0.25,Positive,0.625,1,Churned 🔴,-1.16537016200319,-0.20830271613532927
CUST00138,52.0,1,8,159.0,46.73,12.0,4.0,0.233,28.0,977.0,11669.08,4,2.7,0.0,"Product is okay, nothing special.",0.0,977.0,28.0,11669.08,5,5,5,15,0.3377,0.767,416.75,0.0,3,0.4286,0.5357,Positive,0.7143,0,At-Risk 🟡,3.159118030014148,0.31003140246602784
CUST00139,18.0,1,1,165.0,41.66,14.0,43.0,0.754,9.0,602.0,4928.06,5,2.9,8.0,"Decent product, met basic needs.",1.0,602.0,9.0,4928.06,3,2,4,9,0.5005,0.246,547.56,0.8,0,0.0833,0.3958,Neutral,0.5417,1,Churned 🔴,-0.3341862624896865,0.1718528377321132
CUST00140,52.0,0,7,128.0,106.15,82.0,41.0,0.448,7.0,934.0,18765.06,0,4.0,5.0,Best purchase this year!,1.0,934.0,7.0,18765.06,5,2,5,12,0.6538,0.552,2680.72,0.625,3,1.0,0.3,Positive,1.0,2,Loyal 🟢,1.4235800045728115,2.961570709310798
CUST00141,54.0,0,3,45.0,13.68,61.0,12.0,0.682,24.0,920.0,1409.63,0,2.9,0.0,"Product is okay, nothing special.",1.0,920.0,24.0,1409.63,5,4,2,11,0.256,0.318,58.73,0.0,3,0.4286,0.5357,Positive,0.7143,0,At-Risk 🟡,0.9742929693118045,-1.0695748491841481
CUST00142,64.0,1,4,136.0,28.32,12.0,40.0,0.662,26.0,100.0,12882.37,3,3.0,9.0,"Not as described, very unhappy.",0.0,100.0,26.0,12882.37,1,5,5,11,0.4243,0.338,495.48,0.3333,3,-0.78,1.0,Negative,0.11,0,At-Risk 🟡,1.9789926276049807,0.41963478457598624
CUST00143,31.0,1,9,168.0,72.21,27.0,10.0,0.111,5.0,954.0,2208.49,3,1.8,8.0,Complete waste of money.,1.0,954.0,5.0,2208.49,5,1,2,8,0.437,0.889,441.7,1.3333,1,-0.05,0.2,Neutral,0.475,1,Churned 🔴,-1.1951158915436233,0.01842043412533436
CUST00144,20.0,1,4,93.0,46.95,6.0,36.0,0.84,4.0,5.0,4863.88,3,1.8,8.0,"Very disappointed, poor quality.",1.0,5.0,4.0,4863.88,1,1,4,6,0.3543,0.16,1215.97,1.6,0,-0.6875,0.7875,Negative,0.1562,1,Churned 🔴,-1.6403011239567598,0.6187143109410363
CUST00145,18.0,1,9,5.0,24.86,88.0,31.0,0.681,20.0,838.0,958.88,5,3.0,6.0,Okay experience overall.,1.0,838.0,20.0,958.88,4,4,1,9,0.34,0.319,47.94,0.2857,0,0.25,0.25,Positive,0.625,0,At-Risk 🟡,0.08979574783057165,-1.0153886178796183
CUST00146,22.0,1,7,156.0,2.38,33.0,44.0,0.781,17.0,833.0,7131.11,0,1.1,8.0,Complete waste of money.,1.0,833.0,17.0,7131.11,4,3,4,11,0.4808,0.219,419.48,0.4444,0,-0.05,0.2,Neutral,0.475,0,At-Risk 🟡,0.8983933572758579,0.13380625403427648
CUST00147,43.0,0,7,104.0,31.73,80.0,41.0,0.448,26.0,122.0,19140.81,0,2.1,0.0,"Very disappointed, poor quality.",0.0,122.0,26.0,19140.81,1,5,5,11,0.5216,0.552,736.18,0.0,2,-0.6875,0.7875,Negative,0.1562,2,Loyal 🟢,2.458374199065742,1.3138151791131416
CUST00148,31.0,0,5,81.0,22.43,50.0,17.0,0.195,19.0,757.0,7742.33,5,3.4,2.0,Average quality for the price.,0.0,757.0,19.0,7742.33,4,4,5,13,0.3188,0.805,407.49,0.1,1,-0.15,0.4,Negative,0.425,0,At-Risk 🟡,1.681346136466258,0.155984451783284
CUST00149,56.0,0,3,87.0,6.11,12.0,28.0,0.326,17.0,553.0,4782.92,0,2.4,7.0,Worst purchase ever made.,0.0,553.0,17.0,4782.92,3,3,4,10,0.2749,0.674,281.35,0.3889,3,-1.0,1.0,Negative,0.0,0,At-Risk 🟡,0.4018365229441909,-0.24101374706258702
CUST00150,44.0,1,6,137.0,64.18,95.0,14.0,0.901,1.0,15.0,2972.97,4,3.8,2.0,"Decent product, met basic needs.",0.0,15.0,1.0,2972.97,1,1,3,5,0.5337,0.099,2972.97,1.0,2,0.0833,0.3958,Neutral,0.5417,1,Churned 🔴,-2.2406213407452658,1.2074610153088625
CUST00151,26.0,1,9,130.0,12.61,57.0,19.0,0.938,11.0,229.0,2117.4,4,2.6,7.0,"Decent product, met basic needs.",1.0,229.0,11.0,2117.4,2,2,2,6,0.4027,0.062,192.49,0.5833,1,0.0833,0.3958,Neutral,0.5417,1,Churned 🔴,-1.2861842410963624,-0.5115865805036577
CUST00152,32.0,0,2,63.0,14.71,53.0,43.0,0.482,7.0,662.0,2715.13,4,4.9,2.0,Amazing value for money!,0.0,662.0,7.0,2715.13,4,2,3,9,0.3922,0.518,387.88,0.25,1,0.75,0.9,Positive,0.875,1,Churned 🔴,-0.5868621138830179,-0.11217362108846181
CUST00153,43.0,0,6,51.0,33.48,13.0,35.0,0.299,3.0,684.0,1989.63,1,4.9,3.0,Amazing value for money!,0.0,684.0,3.0,1989.63,4,1,2,7,0.2845,0.701,663.21,0.75,2,0.75,0.9,Positive,0.875,1,Churned 🔴,-1.5460045430757676,0.05467608875648443
CUST00154,43.0,0,0,116.0,20.13,72.0,4.0,0.73,27.0,457.0,8940.13,0,4.2,3.0,Best purchase this year!,0.0,457.0,27.0,8940.13,3,5,5,13,0.3612,0.27,331.12,0.1071,2,1.0,0.3,Positive,1.0,0,At-Risk 🟡,2.3836299026506444,-0.14936798379678176
CUST00155,59.0,1,4,113.0,2.81,3.0,39.0,0.766,29.0,278.0,11179.83,5,3.0,4.0,"Loved it, will buy again.",0.0,278.0,29.0,11179.83,2,5,5,12,0.3359,0.234,385.51,0.1333,3,0.7,0.8,Positive,0.85,0,At-Risk 🟡,2.351475932590814,0.05566459429364048
CUST00156,30.0,0,7,31.0,14.7,64.0,36.0,0.815,19.0,331.0,14944.55,0,1.8,9.0,Complete waste of money.,1.0,331.0,19.0,14944.55,2,4,5,11,0.3382,0.185,786.56,0.45,1,-0.05,0.2,Neutral,0.475,0,At-Risk 🟡,1.6112829763642287,1.1359544995551363
CUST00157,43.0,1,2,7.0,2.98,84.0,32.0,0.031,22.0,198.0,2709.54,5,4.0,9.0,Amazing value for money!,0.0,198.0,22.0,2709.54,1,4,3,8,0.3119,0.969,123.16,0.3913,2,0.75,0.9,Positive,0.875,0,At-Risk 🟡,0.03126762263686818,-0.8718289231071242
CUST00158,49.0,0,9,158.0,20.73,58.0,17.0,0.01,3.0,36.0,3950.71,2,2.3,3.0,"Very disappointed, poor quality.",0.0,36.0,3.0,3950.71,1,1,3,5,0.449,0.99,1316.9,0.75,2,-0.6875,0.7875,Negative,0.1562,1,Churned 🔴,-2.0829966944532874,0.6033498226165843
CUST00159,56.0,0,1,186.0,1.0,4.0,18.0,0.357,8.0,171.0,4300.68,2,3.9,6.0,Okay experience overall.,0.0,171.0,8.0,4300.68,1,2,4,7,0.3617,0.643,537.58,0.6667,3,0.25,0.25,Positive,0.625,1,Churned 🔴,-1.0498706317388058,0.07656975302969976
CUST00160,66.0,0,9,3.0,6.0,45.0,31.0,0.152,8.0,848.0,5264.68,1,2.5,3.0,Product broke after one day.,1.0,848.0,8.0,5264.68,4,2,4,10,0.2268,0.848,658.08,0.3333,3,0.0,0.0,Neutral,0.5,1,Churned 🔴,-0.1862829335218725,0.3956639163926302
CUST00161,69.0,1,4,51.0,12.03,66.0,41.0,0.805,11.0,588.0,12.3,2,2.2,0.0,Never buying from here again.,1.0,588.0,11.0,12.3,3,2,1,6,0.3891,0.195,1.12,0.0,3,0.0,0.0,Neutral,0.5,1,Churned 🔴,-1.4404384256851983,-0.8345781416537055
CUST00162,49.0,0,9,56.0,23.18,36.0,21.0,0.533,13.0,635.0,9247.67,4,4.8,4.0,Best purchase this year!,0.0,635.0,13.0,9247.67,3,3,5,11,0.2698,0.467,711.36,0.2857,2,1.0,0.3,Positive,1.0,0,At-Risk 🟡,0.8538081731248529,0.6203257889934471
CUST00163,21.0,1,9,73.0,75.5,23.0,40.0,0.825,29.0,964.0,1560.83,1,1.8,7.0,"Terrible experience, won't return.",1.0,964.0,29.0,1560.83,5,5,2,12,0.4098,0.175,53.82,0.2333,0,-1.0,1.0,Negative,0.0,0,At-Risk 🟡,1.5924529644512004,-1.2268824029958243
CUST00164,47.0,1,8,10.0,20.73,19.0,0.0,0.177,2.0,403.0,3194.85,1,4.0,5.0,Excellent quality and fast delivery.,0.0,403.0,2.0,3194.85,2,1,3,6,0.0791,0.0,1597.42,1.6667,2,0.6,0.8,Positive,0.8,1,Churned 🔴,-1.946700403266922,0.6691369267991794
CUST00165,54.0,1,3,61.0,36.68,40.0,24.0,0.627,5.0,1052.0,9212.16,1,3.7,3.0,Average quality for the price.,1.0,1052.0,5.0,9212.16,5,1,5,11,0.3141,0.373,1842.43,0.5,3,-0.15,0.4,Negative,0.425,2,Loyal 🟢,0.24254804590265747,1.4980309556954936
CUST00166,43.0,0,6,50.0,13.28,72.0,19.0,0.58,14.0,624.0,28811.53,3,2.2,3.0,Product broke after one day.,0.0,624.0,14.0,28811.53,3,3,5,11,0.3132,0.42,2057.97,0.2,2,0.0,0.0,Neutral,0.5,2,Loyal 🟢,2.298810146090303,3.603617580446636
CUST00167,56.0,1,1,122.0,41.79,16.0,34.0,0.34,22.0,644.0,7920.89,2,2.8,0.0,"Decent product, met basic needs.",0.0,644.0,22.0,7920.89,3,4,5,12,0.4039,0.66,360.04,0.0,3,0.0833,0.3958,Neutral,0.5417,0,At-Risk 🟡,1.622633458978417,-0.006703803149673262
CUST00168,62.0,1,7,175.0,29.06,58.0,44.0,0.517,18.0,1081.0,125.73,0,1.6,9.0,Complete waste of money.,1.0,1081.0,18.0,125.73,5,3,1,9,0.5929,0.483,6.98,0.4737,3,-0.05,0.2,Neutral,0.475,0,At-Risk 🟡,-0.1230137560439173,-1.0028240267967707
CUST00169,32.0,0,9,1.0,18.47,18.0,5.0,0.589,3.0,950.0,2300.3,3,4.7,0.0,Highly recommend this product.,1.0,950.0,3.0,2300.3,5,1,2,8,0.0807,0.411,766.77,0.0,1,0.16,0.54,Positive,0.58,1,Churned 🔴,-1.2520544668921412,0.1606857615783537
CUST00170,60.0,1,1,185.0,6.46,36.0,5.0,0.889,29.0,975.0,1419.85,5,4.9,2.0,Best purchase this year!,1.0,975.0,29.0,1419.85,5,5,2,12,0.3796,0.111,48.96,0.0667,3,1.0,0.3,Positive,1.0,0,At-Risk 🟡,1.699692311438432,-1.3353350982771137
