customer_id,age,gender,location,pages_viewed,time_spent_mins,product_views,cart_additions,cart_abandonment_rate,purchase_frequency,days_since_last_purchase,total_spending,payment_method,avg_review_rating,support_interactions,review_text,churn
CUST00213,49.0,Male,Ahmedabad,105,144.1,88,22,0.633,25,992,,Wallet,4.6,0,"Great product, very happy!",0
CUST00214,41.0,Male,Hyderabad,4,10.16,4,2,0.763,1,1065,6611.94,Wallet,3.4,9,Okay experience overall.,1
CUST00215,58.0,Male,Ahmedabad,157,35.85,66,8,0.4,6,904,5596.55,Wallet,4.8,9,Best purchase this year!,1
CUST00216,69.0,Male,Surat,127,27.27,77,3,0.401,14,611,2133.43,Debit Card,2.4,5,"Not as described, very unhappy.",1
CUST00217,66.0,Male,Bangalore,56,20.14,49,48,0.289,16,755,7116.58,Debit Card,2.6,9,Average quality for the price.,1
CUST00218,66.0,Male,Surat,6,32.88,11,24,0.598,13,263,9269.51,COD,3.9,6,Okay experience overall.,0
CUST00219,69.0,Male,Kolkata,129,13.93,35,5,0.93,10,101,6815.44,Debit Card,3.3,1,"Decent product, met basic needs.",0
CUST00220,29.0,Female,Chennai,167,86.73,39,47,0.924,16,110,7498.59,COD,3.1,3,"Decent product, met basic needs.",0
CUST00221,56.0,Female,Hyderabad,129,36.67,10,17,0.703,4,658,2231.56,Wallet,3.3,6,"Decent product, met basic needs.",1
CUST00222,19.0,Female,Jaipur,115,42.1,74,44,0.906,22,274,14384.23,Credit Card,3.3,5,"Decent product, met basic needs.",0
CUST00223,20.0,Male,Kolkata,191,8.33,72,6,0.964,13,975,2763.21,Credit Card,4.1,7,Excellent quality and fast delivery.,1
CUST00224,,Male,Chennai,57,5.54,69,34,0.795,16,758,11367.57,Credit Card,3.7,5,Okay experience overall.,1
CUST00225,54.0,Female,Pune,195,15.04,23,30,0.408,27,319,9752.93,UPI,4.8,1,"Great product, very happy!",0
CUST00226,,Female,Surat,65,43.66,34,37,0.483,27,1091,663.84,Credit Card,4.8,0,"Perfect, exactly what I needed.",0
CUST00227,34.0,Male,Kolkata,65,83.81,32,31,0.931,19,296,16946.92,Credit Card,2.7,4,Okay experience overall.,0
CUST00228,66.0,Female,Surat,103,16.72,16,34,0.67,20,552,28053.76,COD,1.1,9,Worst purchase ever made.,1
CUST00229,19.0,Female,Jaipur,21,44.64,68,27,0.821,1,164,4658.88,COD,1.0,9,"Not as described, very unhappy.",1
CUST00230,19.0,Female,Chennai,158,19.07,54,43,0.116,6,511,7641.83,Wallet,1.5,8,"Very disappointed, poor quality.",0
CUST00231,45.0,Male,Surat,33,10.5,28,4,0.194,3,229,13566.85,Debit Card,,1,Product broke after one day.,0
CUST00232,40.0,Female,Bangalore,176,40.33,60,29,0.344,7,99,101.14,Debit Card,2.5,6,Product broke after one day.,0
CUST00233,54.0,Female,Ahmedabad,22,48.01,78,21,0.188,29,778,13295.59,Debit Card,1.2,8,"Very disappointed, poor quality.",0
CUST00234,49.0,Female,Mumbai,182,6.8,76,16,0.906,29,707,4935.79,Wallet,3.5,3,"It works, but nothing amazing.",0
CUST00235,50.0,Female,Jaipur,110,10.92,60,9,0.217,0,488,,COD,1.8,3,"Very disappointed, poor quality.",1
CUST00236,18.0,Female,Mumbai,4,20.48,85,6,0.557,9,650,3890.5,COD,3.1,9,Average quality for the price.,1
CUST00237,36.0,Female,Delhi,183,6.19,80,3,0.085,0,976,3780.93,Credit Card,1.4,4,"Very disappointed, poor quality.",1
CUST00238,19.0,Male,Ahmedabad,172,79.28,44,41,0.155,0,971,11390.35,Net Banking,4.3,5,Amazing value for money!,1
CUST00239,,Female,Jaipur,140,26.85,2,26,0.247,3,453,3541.02,COD,4.1,6,Highly recommend this product.,0
CUST00240,43.0,Female,Kolkata,74,3.88,23,6,0.983,16,978,,Wallet,2.5,8,"Terrible experience, won't return.",1
CUST00241,49.0,Female,Bangalore,119,6.1,93,22,0.797,4,993,4684.88,Net Banking,4.6,5,"Great product, very happy!",1
CUST00242,23.0,Male,Kolkata,180,92.61,46,10,0.674,13,119,3654.97,COD,1.7,2,"Terrible experience, won't return.",0
CUST00243,49.0,Male,Pune,93,40.2,73,7,0.916,29,66,2955.54,Wallet,4.3,1,Super satisfied with purchase.,0
CUST00244,21.0,Female,Delhi,65,39.77,54,7,0.956,5,8,995.45,COD,3.2,5,Average quality for the price.,0
CUST00245,28.0,Female,Bangalore,65,2.26,71,36,0.454,6,773,2532.51,UPI,2.3,8,Product broke after one day.,1
CUST00246,34.0,Female,Surat,10,67.7,93,4,0.328,7,979,1656.75,Net Banking,1.3,2,Worst purchase ever made.,1
CUST00247,55.0,Female,Surat,146,17.6,81,6,0.315,23,55,2558.0,UPI,1.7,3,Product broke after one day.,0
CUST00248,41.0,Female,Hyderabad,47,32.34,9,21,0.036,17,931,4496.66,Credit Card,4.5,2,Best purchase this year!,0
CUST00249,22.0,Female,Surat,66,96.33,70,35,0.28,27,715,4693.34,UPI,3.4,6,Okay experience overall.,0
CUST00250,69.0,Female,Chennai,49,3.16,44,1,0.355,3,955,1363.39,UPI,,3,Customer support was useless.,1
CUST00251,51.0,Female,Delhi,22,19.75,84,23,0.037,22,956,441.31,Wallet,3.0,5,"Product is okay, nothing special.",0
CUST00252,23.0,Female,Chennai,86,1.53,74,1,0.883,24,614,6821.45,Credit Card,1.4,5,"Terrible experience, won't return.",1
CUST00253,39.0,Male,Ahmedabad,26,20.77,73,47,0.848,24,269,3759.93,Net Banking,1.4,8,Worst purchase ever made.,0
CUST00254,28.0,Male,Hyderabad,137,8.72,12,11,0.252,26,850,2917.89,Debit Card,4.6,4,Highly recommend this product.,0
CUST00255,65.0,Female,Hyderabad,149,72.6,97,46,0.803,2,591,693.99,COD,2.8,6,"It works, but nothing amazing.",1
CUST00256,33.0,Male,Surat,95,15.25,32,41,0.796,27,1014,2677.84,Wallet,2.4,0,Complete waste of money.,1
CUST00257,50.0,Male,Bangalore,191,30.14,34,25,0.335,22,928,8523.56,Net Banking,4.8,7,Excellent quality and fast delivery.,0
CUST00258,26.0,Male,Ahmedabad,107,,83,37,0.697,3,237,4354.62,Credit Card,2.6,1,"Decent product, met basic needs.",0
CUST00259,23.0,Male,Pune,134,123.48,33,44,0.29,24,25,476.92,UPI,2.3,3,"Terrible experience, won't return.",0
CUST00260,33.0,Male,Delhi,14,21.02,64,5,0.07,22,448,2019.4,Debit Card,2.1,9,Worst purchase ever made.,0
CUST00261,46.0,Male,Delhi,161,18.25,48,22,0.505,15,561,19510.86,UPI,3.3,6,"Decent product, met basic needs.",0
CUST00262,20.0,Female,Jaipur,71,2.36,16,1,0.438,12,677,3931.88,COD,3.2,5,Average quality for the price.,1
CUST00263,37.0,Female,Kolkata,152,1.0,50,25,0.138,28,452,1687.14,Credit Card,1.1,3,"Terrible experience, won't return.",0
CUST00264,53.0,Male,Surat,75,28.16,23,13,0.491,21,607,,Debit Card,3.6,7,"It works, but nothing amazing.",0
CUST00265,36.0,Male,Jaipur,120,2.03,26,17,0.949,24,552,2047.37,Net Banking,4.2,6,Highly recommend this product.,1
CUST00266,43.0,Female,Pune,112,14.36,54,37,0.731,22,285,6544.95,Net Banking,3.5,5,Okay experience overall.,0
CUST00267,20.0,Male,Hyderabad,51,1.0,44,31,0.739,10,827,796.27,Credit Card,4.5,4,Super satisfied with purchase.,1
CUST00268,36.0,Female,Mumbai,130,28.65,37,13,0.758,23,481,850.94,Credit Card,2.1,4,"Not as described, very unhappy.",0
CUST00269,37.0,Female,Pune,143,16.62,9,29,0.745,10,159,4119.86,Wallet,1.8,6,"Not as described, very unhappy.",1
CUST00270,49.0,Female,Pune,163,4.08,94,12,0.02,4,448,1371.02,UPI,3.8,5,Okay experience overall.,0
CUST00271,24.0,Male,Bangalore,36,10.54,13,39,0.925,19,947,252.95,Debit Card,1.8,3,"Very disappointed, poor quality.",1
CUST00272,69.0,Female,Bangalore,118,25.3,60,30,0.83,0,1076,13050.0,COD,1.4,6,"Terrible experience, won't return.",1
CUST00273,58.0,Male,Bangalore,167,32.08,80,36,0.275,13,157,288.09,Credit Card,1.4,4,"Terrible experience, won't return.",0
CUST00274,50.0,Female,Bangalore,4,18.62,2,44,0.553,23,891,6319.28,Debit Card,4.1,6,Best purchase this year!,1
CUST00275,57.0,Female,Kolkata,192,48.88,95,37,0.615,21,945,2024.72,Wallet,1.1,6,Worst purchase ever made.,1
CUST00276,56.0,Male,Surat,6,3.58,60,21,0.132,19,659,13553.14,Credit Card,2.2,1,Complete waste of money.,0
CUST00277,35.0,Male,Delhi,185,2.65,57,27,0.254,18,59,21362.24,Credit Card,1.5,3,Customer support was useless.,0
CUST00278,57.0,Male,Surat,158,1.36,43,18,0.023,4,552,2043.08,Net Banking,4.0,9,Amazing value for money!,0
CUST00279,,Female,Surat,110,23.02,19,42,0.864,19,824,4471.51,Debit Card,,3,Okay experience overall.,1
CUST00280,28.0,Male,Delhi,99,36.75,11,15,0.025,26,381,7413.69,Net Banking,1.8,6,Customer support was useless.,0
CUST00281,45.0,Female,Bangalore,122,4.2,78,4,0.319,26,955,658.58,Wallet,4.0,7,"Loved it, will buy again.",0
CUST00282,42.0,Male,Surat,117,30.56,47,43,0.078,22,595,6180.11,Net Banking,4.0,0,Best purchase this year!,0
CUST00283,67.0,Female,Kolkata,96,19.44,89,48,0.781,5,339,11832.82,Wallet,3.1,6,Okay experience overall.,1
CUST00284,40.0,Female,Bangalore,67,131.09,63,1,0.925,18,512,983.13,Debit Card,2.1,5,Never buying from here again.,1
CUST00285,,Female,Kolkata,120,37.92,7,9,0.563,11,772,9122.76,Wallet,3.3,9,"Decent product, met basic needs.",1
CUST00286,47.0,Female,Jaipur,15,32.14,79,46,0.14,25,198,614.25,Wallet,4.7,0,"Loved it, will buy again.",0
CUST00287,59.0,Male,Surat,17,25.35,94,18,0.558,28,476,4200.14,Net Banking,1.2,7,"Not as described, very unhappy.",0
CUST00288,52.0,Male,Chennai,18,178.18,31,19,0.77,26,12,2072.76,UPI,2.1,4,Worst purchase ever made.,0
CUST00289,24.0,Female,Kolkata,115,118.06,88,28,0.718,27,1079,3190.6,COD,,6,"Not as described, very unhappy.",1
CUST00290,33.0,Male,Jaipur,147,23.17,55,24,0.742,13,482,1787.89,COD,3.5,7,"Product is okay, nothing special.",1
CUST00291,43.0,Male,Ahmedabad,76,18.22,25,16,0.279,16,883,1509.17,UPI,,6,"Product is okay, nothing special.",1
CUST00292,65.0,Male,Ahmedabad,88,18.6,72,12,0.074,29,820,6796.1,Credit Card,1.8,9,"Very disappointed, poor quality.",0
CUST00293,69.0,Male,Jaipur,197,16.78,30,44,0.149,6,554,1262.3,Net Banking,1.9,0,Never buying from here again.,0
CUST00294,66.0,Male,Hyderabad,152,22.74,36,15,0.956,20,859,2624.73,COD,4.7,5,Excellent quality and fast delivery.,1
CUST00295,19.0,Female,Hyderabad,91,9.59,50,34,0.614,0,876,1604.86,Debit Card,4.0,0,"Perfect, exactly what I needed.",1
CUST00296,18.0,Male,Bangalore,48,78.43,14,35,0.728,16,777,1363.21,Wallet,4.7,3,Super satisfied with purchase.,1
CUST00297,65.0,Female,Hyderabad,158,20.21,29,38,0.899,5,538,4932.17,Wallet,4.3,3,Super satisfied with purchase.,0
CUST00298,29.0,Male,Ahmedabad,15,55.36,27,2,0.853,3,518,232.46,Credit Card,2.6,7,"Product is okay, nothing special.",1
CUST00299,22.0,Female,Hyderabad,175,19.35,50,8,0.218,13,664,7777.09,COD,1.5,5,Customer support was useless.,1
CUST00300,54.0,Male,Chennai,123,38.01,36,39,0.058,7,393,3950.87,Net Banking,3.5,6,"It works, but nothing amazing.",0
CUST00301,49.0,Female,Ahmedabad,127,12.32,34,49,0.925,17,679,8814.04,COD,,9,"Not as described, very unhappy.",1
CUST00302,26.0,Female,Kolkata,172,29.41,21,45,0.982,19,555,1197.74,Net Banking,2.7,6,"Product is okay, nothing special.",1
CUST00303,58.0,Male,Pune,98,20.7,38,28,0.567,27,60,6179.14,Credit Card,2.7,6,Average quality for the price.,0
CUST00304,52.0,Female,Hyderabad,155,13.72,75,4,0.888,12,95,2728.67,Wallet,4.7,9,Amazing value for money!,0
CUST00305,36.0,Other,Hyderabad,84,64.0,97,2,0.232,7,581,399.57,UPI,1.3,1,Worst purchase ever made.,0
CUST00306,65.0,Female,Surat,192,3.59,79,9,0.111,27,991,6981.25,Wallet,1.8,5,"Terrible experience, won't return.",0
CUST00307,33.0,Female,Delhi,41,,76,30,0.5,23,906,7181.36,Net Banking,3.4,7,"It works, but nothing amazing.",1
CUST00308,20.0,Male,Chennai,96,6.48,88,10,0.811,15,228,1579.84,Net Banking,4.5,7,Amazing value for money!,0
CUST00309,37.0,Female,Ahmedabad,68,59.21,50,16,0.655,4,529,12387.43,Credit Card,4.7,3,Highly recommend this product.,0
CUST00310,41.0,Male,Ahmedabad,5,8.77,37,39,0.637,2,1005,7218.98,Credit Card,3.2,6,"Product is okay, nothing special.",1
CUST00311,50.0,Male,Mumbai,53,30.11,75,40,0.017,12,1088,1831.88,Debit Card,1.1,8,"Terrible experience, won't return.",1
CUST00312,41.0,Other,Delhi,122,5.43,19,7,0.317,14,412,1366.33,Wallet,2.5,7,Customer support was useless.,0
CUST00313,69.0,Male,Hyderabad,136,15.57,1,1,0.939,3,828,2899.89,Wallet,4.7,1,Highly recommend this product.,1
CUST00314,28.0,Female,Jaipur,22,68.89,81,3,0.134,2,559,1732.14,Credit Card,3.0,7,"Decent product, met basic needs.",0
CUST00315,66.0,Female,Surat,106,5.45,40,15,0.726,26,765,1223.26,COD,3.9,2,Okay experience overall.,0
CUST00316,,Female,Kolkata,7,32.65,55,40,0.759,1,191,2546.64,Net Banking,2.1,3,"Very disappointed, poor quality.",0
CUST00317,53.0,Other,Surat,150,6.86,80,40,0.733,29,220,130.2,UPI,1.1,2,Product broke after one day.,0
CUST00318,55.0,Male,Hyderabad,46,16.12,26,20,0.989,3,1076,2565.9,Credit Card,3.3,7,Average quality for the price.,1
CUST00319,57.0,Male,Mumbai,30,23.34,43,4,0.409,24,866,1252.98,Net Banking,4.3,3,Highly recommend this product.,0
CUST00320,37.0,Male,Pune,126,25.83,59,34,0.682,5,941,1534.9,UPI,5.0,0,Highly recommend this product.,1
CUST00321,52.0,Male,Ahmedabad,101,27.68,51,13,0.194,3,790,430.8,Debit Card,4.4,8,Best purchase this year!,1
CUST00322,65.0,Male,Kolkata,144,30.66,15,14,0.4,16,1022,,COD,3.2,8,"Decent product, met basic needs.",1
CUST00323,42.0,Male,Delhi,79,9.51,8,5,0.492,29,339,3193.38,Debit Card,3.4,0,"Product is okay, nothing special.",0
CUST00324,52.0,Female,Hyderabad,133,15.39,94,15,0.215,6,792,6944.04,Credit Card,4.3,7,"Loved it, will buy again.",1
CUST00325,42.0,Female,Chennai,67,1.14,14,22,0.907,17,215,21752.11,COD,1.1,1,Never buying from here again.,0
CUST00326,46.0,Male,Jaipur,23,43.93,97,30,0.716,27,834,636.52,Debit Card,4.8,6,"Loved it, will buy again.",1
CUST00327,35.0,Female,Surat,189,54.44,7,41,0.284,21,1010,1590.19,Net Banking,3.1,0,"Decent product, met basic needs.",0
CUST00328,63.0,Male,Mumbai,74,6.67,18,45,0.135,9,464,5735.66,Credit Card,4.8,5,Highly recommend this product.,0
CUST00329,35.0,Male,Pune,5,6.75,12,11,0.288,16,349,1354.53,Wallet,4.1,9,Best purchase this year!,0
CUST00330,19.0,Female,Bangalore,151,1.29,2,40,0.623,28,1014,153.06,Debit Card,1.6,9,Complete waste of money.,1
CUST00331,52.0,Female,Jaipur,82,105.58,50,18,0.826,22,363,581.58,COD,1.7,7,"Very disappointed, poor quality.",1
CUST00332,33.0,Female,Hyderabad,25,,93,11,0.503,3,665,2842.51,COD,2.4,5,Worst purchase ever made.,1
CUST00333,58.0,Male,Pune,8,13.42,21,44,0.102,26,584,2817.48,Wallet,2.1,8,Customer support was useless.,0
CUST00334,53.0,Female,Jaipur,149,19.73,7,12,0.249,18,885,17932.46,UPI,2.8,0,Okay experience overall.,0
CUST00335,50.0,Female,Jaipur,2,10.36,91,48,0.345,25,371,3136.33,COD,3.4,8,Okay experience overall.,0
CUST00336,21.0,Female,Ahmedabad,22,27.28,12,1,0.636,6,263,5667.07,COD,2.7,2,"Product is okay, nothing special.",0
CUST00337,,Female,Jaipur,72,37.9,84,19,0.247,12,779,3388.35,Credit Card,1.2,1,"Not as described, very unhappy.",0
CUST00338,31.0,Female,Chennai,87,17.79,57,30,0.234,2,611,1573.0,COD,4.9,7,Highly recommend this product.,1
CUST00339,38.0,Female,Pune,72,62.05,78,8,0.286,7,763,557.18,UPI,2.7,9,"It works, but nothing amazing.",1
CUST00340,65.0,Female,Hyderabad,68,21.83,74,20,0.593,10,733,9797.6,COD,4.4,4,Excellent quality and fast delivery.,1
CUST00341,37.0,Other,Hyderabad,64,4.67,23,7,0.493,15,251,828.28,UPI,1.3,0,Product broke after one day.,0
CUST00342,25.0,Female,Chennai,94,29.21,30,38,0.842,19,1045,509.57,Net Banking,4.2,0,Amazing value for money!,1
CUST00343,24.0,Male,Delhi,19,18.61,58,36,0.698,18,728,,UPI,1.7,1,"Very disappointed, poor quality.",1
CUST00344,20.0,Female,Pune,128,82.31,95,28,0.667,22,415,12.46,Credit Card,3.7,6,"It works, but nothing amazing.",0
CUST00345,34.0,Male,Jaipur,87,14.92,52,18,0.155,22,252,373.43,Debit Card,3.6,1,"Decent product, met basic needs.",0
CUST00346,50.0,Male,Mumbai,82,15.47,56,34,0.055,8,587,5041.99,Wallet,4.6,8,"Loved it, will buy again.",0
CUST00347,65.0,Female,Kolkata,181,31.56,10,44,0.51,9,549,1395.58,Debit Card,2.3,5,Complete waste of money.,1
CUST00348,29.0,Female,Pune,87,22.46,19,37,0.072,22,769,2066.32,Net Banking,1.4,3,Product broke after one day.,0
CUST00349,68.0,Female,Bangalore,97,14.07,19,25,0.364,5,874,9018.14,Credit Card,4.5,3,Excellent quality and fast delivery.,1
CUST00350,39.0,Male,Mumbai,52,137.49,87,10,0.026,2,312,7411.81,Net Banking,2.3,2,Worst purchase ever made.,0
CUST00351,39.0,Female,Chennai,175,10.79,59,35,0.177,19,1016,3388.81,Net Banking,1.9,8,Customer support was useless.,1
CUST00352,63.0,Male,Jaipur,82,9.75,44,34,0.11,7,132,4746.35,COD,2.9,1,"Product is okay, nothing special.",0
CUST00353,47.0,Other,Delhi,182,59.95,59,3,0.801,5,640,448.59,COD,1.6,8,Worst purchase ever made.,1
CUST00354,55.0,Other,Bangalore,172,1.0,96,2,0.346,24,687,7168.92,Credit Card,2.2,2,Complete waste of money.,0
CUST00355,55.0,Female,Delhi,97,6.74,84,44,0.079,7,153,3630.33,Debit Card,2.5,3,"Terrible experience, won't return.",0
CUST00356,62.0,Female,Delhi,135,26.78,4,46,0.265,13,379,4230.9,UPI,2.1,8,Never buying from here again.,0
CUST00357,68.0,Female,Surat,115,5.32,97,11,0.683,7,470,5476.0,COD,2.8,2,Average quality for the price.,0
CUST00358,25.0,Female,Ahmedabad,92,127.64,65,31,0.746,10,629,3467.49,Credit Card,2.5,5,Customer support was useless.,1
CUST00359,44.0,Male,Bangalore,1,,13,46,0.12,9,639,3687.51,Credit Card,4.1,4,Best purchase this year!,0
CUST00360,44.0,Male,Kolkata,63,27.29,67,25,0.779,25,1047,,Debit Card,4.7,5,Amazing value for money!,1
CUST00361,51.0,Female,Ahmedabad,167,5.24,12,42,0.371,22,700,3434.01,Credit Card,1.4,4,"Not as described, very unhappy.",0
CUST00362,38.0,Female,Bangalore,19,10.25,93,42,0.679,9,279,6935.58,Wallet,4.3,2,Amazing value for money!,0
CUST00363,47.0,Male,Delhi,31,28.61,55,12,0.672,10,423,2786.17,Credit Card,4.7,1,"Loved it, will buy again.",0
CUST00364,,Female,Ahmedabad,77,23.93,61,43,0.794,0,525,14.49,Debit Card,3.7,9,"Product is okay, nothing special.",1
CUST00365,45.0,Male,Bangalore,121,46.02,95,37,0.697,14,953,4734.56,COD,5.0,8,Highly recommend this product.,1
CUST00366,64.0,Female,Kolkata,24,9.41,41,28,0.039,4,524,15252.26,Debit Card,2.3,3,"Very disappointed, poor quality.",0
CUST00367,,Female,Mumbai,69,31.8,36,18,0.519,13,376,1485.03,Net Banking,4.3,9,"Perfect, exactly what I needed.",1
CUST00368,,Female,Pune,193,10.32,2,34,0.166,22,52,8469.35,COD,3.7,5,"Product is okay, nothing special.",0
CUST00369,65.0,Female,Jaipur,161,26.51,22,47,0.97,25,277,3039.35,Net Banking,2.3,8,Never buying from here again.,0
CUST00370,36.0,Male,Bangalore,59,27.87,22,40,0.256,24,417,5149.85,Credit Card,,4,Okay experience overall.,0
CUST00371,21.0,Male,Kolkata,114,3.9,41,26,0.42,27,1039,11076.25,Net Banking,3.0,6,"Product is okay, nothing special.",1
CUST00372,52.0,Female,Pune,161,23.86,95,45,0.197,19,859,7370.46,Debit Card,1.8,4,Never buying from here again.,0
CUST00373,66.0,Female,Ahmedabad,160,1.0,14,30,0.135,7,561,10795.6,Debit Card,1.7,8,Product broke after one day.,1
CUST00374,34.0,Male,Bangalore,187,20.87,93,2,0.601,16,730,47.83,UPI,3.9,1,Average quality for the price.,0
CUST00375,61.0,Female,Bangalore,101,35.87,35,34,0.493,3,552,1037.06,Wallet,3.8,2,"It works, but nothing amazing.",1
CUST00376,45.0,Male,Chennai,169,,50,23,0.375,3,1017,2753.85,Credit Card,3.1,4,"Decent product, met basic needs.",1
CUST00377,,Female,Bangalore,12,83.76,9,6,0.085,17,873,9414.17,Debit Card,3.0,1,Okay experience overall.,0
CUST00378,46.0,Female,Jaipur,119,18.42,96,34,0.736,26,206,9112.91,COD,1.7,5,Worst purchase ever made.,0
CUST00379,63.0,Male,Chennai,139,83.62,59,20,0.006,26,388,1023.7,Debit Card,2.7,9,"It works, but nothing amazing.",0
CUST00380,23.0,Male,Pune,97,3.41,56,0,0.458,18,453,767.17,COD,4.5,2,"Loved it, will buy again.",0
CUST00381,52.0,Female,Ahmedabad,147,89.81,91,43,0.633,2,202,9000.04,Credit Card,4.4,4,Excellent quality and fast delivery.,0
CUST00382,58.0,Female,Ahmedabad,182,3.47,10,5,0.431,8,48,3898.26,Wallet,3.6,4,Okay experience overall.,0
CUST00383,54.0,Female,Hyderabad,57,18.57,25,38,0.126,6,859,4927.8,UPI,5.0,9,"Loved it, will buy again.",1
CUST00384,41.0,Female,Hyderabad,42,83.41,45,33,0.778,1,307,8282.81,UPI,4.6,7,"Perfect, exactly what I needed.",1
CUST00385,46.0,Female,Pune,98,7.95,97,17,0.324,8,706,1189.68,Net Banking,1.6,8,"Very disappointed, poor quality.",1
CUST00386,66.0,Other,Surat,199,1.06,11,24,0.135,23,574,733.72,Debit Card,2.6,3,"Decent product, met basic needs.",0
CUST00387,63.0,Female,Kolkata,31,47.27,9,14,0.55,5,1005,9796.55,Credit Card,1.5,9,Complete waste of money.,1
CUST00388,48.0,Female,Surat,180,27.18,7,46,0.019,5,202,592.65,Net Banking,2.9,0,Okay experience overall.,0
CUST00389,52.0,Male,Kolkata,2,21.64,71,31,0.324,27,1092,461.57,Credit Card,4.1,4,Excellent quality and fast delivery.,0
CUST00390,50.0,Male,Chennai,166,1.05,34,41,0.751,15,31,1622.25,Credit Card,1.6,3,"Very disappointed, poor quality.",0
CUST00391,69.0,Female,Pune,32,31.77,83,48,0.913,1,692,1905.2,Net Banking,4.5,4,Amazing value for money!,1
CUST00392,38.0,Male,Kolkata,138,5.65,20,49,0.592,28,350,1379.66,Credit Card,3.3,8,"Product is okay, nothing special.",0
CUST00393,49.0,Female,Hyderabad,105,80.3,89,17,0.218,15,212,6766.68,Net Banking,4.0,7,Excellent quality and fast delivery.,0
CUST00394,40.0,Female,Hyderabad,136,34.72,5,30,0.22,2,952,18125.6,Wallet,1.2,7,Customer support was useless.,1
CUST00395,50.0,Female,Delhi,75,36.83,93,28,0.604,21,419,1113.16,Debit Card,1.4,7,Never buying from here again.,1
CUST00396,20.0,Male,Kolkata,105,7.94,55,14,0.407,29,453,7612.91,Net Banking,3.5,0,"Product is okay, nothing special.",0
CUST00397,35.0,Male,Pune,148,63.8,91,22,0.177,15,840,,Debit Card,4.4,6,Excellent quality and fast delivery.,1
CUST00398,42.0,Male,Mumbai,148,23.15,89,37,0.787,11,480,632.94,UPI,4.5,3,Amazing value for money!,0
CUST00399,59.0,Male,Chennai,127,58.36,15,40,0.2,2,57,3619.24,Net Banking,3.8,5,"Product is okay, nothing special.",0
CUST00400,48.0,Male,Bangalore,9,9.48,48,10,0.322,10,462,,Wallet,1.8,3,Worst purchase ever made.,0
CUST00401,20.0,Female,Bangalore,15,42.25,4,14,0.061,10,259,14915.63,UPI,1.8,4,"Not as described, very unhappy.",0
CUST00402,57.0,Female,Kolkata,97,,78,22,0.701,22,427,593.6,Net Banking,4.5,4,Highly recommend this product.,0
CUST00403,63.0,Female,Surat,105,1.49,81,2,0.275,29,271,1370.12,Credit Card,1.5,0,"Not as described, very unhappy.",0
CUST00404,41.0,Female,Chennai,63,15.59,21,18,0.233,15,490,14574.62,UPI,3.7,5,Average quality for the price.,0
CUST00405,67.0,Male,Ahmedabad,21,6.1,80,0,0.303,4,835,816.85,COD,3.1,9,"It works, but nothing amazing.",1
CUST00406,49.0,Female,Jaipur,5,13.35,90,23,0.874,19,703,6789.29,COD,2.7,7,"It works, but nothing amazing.",1
